Data Access and Security,No author available,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0165-6_4,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,12,No cite count available,https://doi.org/10.1007/978-1-4302-0165-6_4,n
Introduction to Client/Server Architecture,Helen Borrie,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0743-6_5,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,18,No cite count available,https://doi.org/10.1007/978-1-4302-0743-6_5,n
Managing Adaptive Fault Tolerant CORBA Applications,"Marcos A. M. de Moura,    Markus Endler",2003,https://link.springer.com/chapter/10.1007/978-3-540-45214-0_14,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1007/978-3-540-45214-0_14,n
An Autonomous Spacecraft Agent Prototype,"Barney Pell,    Douglas E. Bernard,    Steve A. Chien,    Erann Gat…",1998,https://link.springer.com/article/10.1023/A%3A1008860925034,https://link.springer.com/content/pdf/10.1023%2FA%3A1008860925034.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,14,24,https://doi.org/10.1023/A:1008860925034,n
Oasis: An Architecture for Simplified Data Management and Disconnected Operation,"Anthony LaMarca,    Maya Rodrig",2004,https://link.springer.com/chapter/10.1007/978-3-540-24714-2_9,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,20,1,https://doi.org/10.1007/978-3-540-24714-2_9,n
WARM Based Data Pre-fetching and Cache Replacement Strategies for Location Dependent Information System in Wireless Environment,"N. Ilayaraja,    F. Mary Magdalene Jane,    Maytham Safar…",2016,https://link.springer.com/article/10.1007/s11277-016-3425-3,https://link.springer.com/content/pdf/10.1007%2Fs11277-016-3425-3.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,14,1,https://doi.org/10.1007/s11277-016-3425-3,n
Related Work,Michael Roland,2015,https://link.springer.com/chapter/10.1007/978-3-319-15488-6_4,https://link.springer.com/content/pdf/10.1007%2F978-3-319-15488-6_4.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,58,No cite count available,https://doi.org/10.1007/978-3-319-15488-6_4,n
"A comprehensive survey on machine learning for networking: evolution, applications and research opportunities","Raouf Boutaba,    Mohammad A. Salahuddin…",2018,https://link.springer.com/article/10.1186/s13174-018-0087-2,https://link.springer.com/content/pdf/10.1186%2Fs13174-018-0087-2.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,13,2,https://doi.org/10.1186/s13174-018-0087-2,n
State of the Industry,"Andrzej Cichocki,    Abdelsalam Helal,    Marek Rusinkiewicz…",1998,https://link.springer.com/chapter/10.1007/978-1-4615-5677-0_6,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,27,No cite count available,https://doi.org/10.1007/978-1-4615-5677-0_6,n
Object Detection for a Mobile Robot Using Mixed Reality,"Hua Chen,    Oliver Wulf,    Bernardo Wagner",2006,https://link.springer.com/chapter/10.1007/11890881_51,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,3,https://doi.org/10.1007/11890881_51,n
Decentralized Motion Planning for Multiple Mobile Robots: The Cocktail Party Model,"V.J. Lumelsky,    K.R. Harinarayan",1997,https://link.springer.com/article/10.1023/A%3A1008815304810,https://link.springer.com/content/pdf/10.1023%2FA%3A1008815304810.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,12,62,https://doi.org/10.1023/A:1008815304810,n
Rapid Concept Learning for Mobile Robots,"Sridhar Mahadevan,    Georgios Theocharous,    Nikfar Khaleeli",1998,https://link.springer.com/article/10.1023/A%3A1008850021368,https://link.springer.com/content/pdf/10.1023%2FA%3A1008850021368.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,7,https://doi.org/10.1023/A:1008850021368,n
Learning from History for Behavior-Based Mobile Robots in Non-Stationary Conditions,"François Michaud,    Maja J. Matarić",1998,https://link.springer.com/article/10.1023/A%3A1008814507256,https://link.springer.com/content/pdf/10.1023%2FA%3A1008814507256.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,12,11,https://doi.org/10.1023/A:1008814507256,n
A Non-Token-Based-Distributed Mutual Exclusion Algorithm for Single-Hop Mobile Ad Hoc Networks,"Romain Mellier,    Jean-Frederic Myoupo…",2005,https://link.springer.com/chapter/10.1007/0-387-23150-1_25,https://link.springer.com/content/pdf/10.1007%2F0-387-23150-1_25.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1007/0-387-23150-1_25,n
Autonomic Management of Mobile and Wireless Networks,Antonis M. Hadjiantonis,2012,https://link.springer.com/chapter/10.1007/978-3-642-30382-1_25,https://link.springer.com/content/pdf/10.1007%2F978-3-642-30382-1_25.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-3-642-30382-1_25,n
An economic incentive model for encouraging peer collaboration in mobile-P2P networks with support for constraint queries,"Anirban Mondal,    Sanjay Kumar Madria…",2009,https://link.springer.com/article/10.1007/s12083-009-0035-9,https://link.springer.com/content/pdf/10.1007%2Fs12083-009-0035-9.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,13,13,https://doi.org/10.1007/s12083-009-0035-9,n
"Abstracts to the
      12th International Congress European
      Society for Child and Adolescent Psychiatry",…,2003,https://link.springer.com/article/10.1007/s00787-003-1201-x,https://link.springer.com/content/pdf/10.1007%2Fs00787-003-1201-x.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,4,https://doi.org/10.1007/s00787-003-1201-x,n
From R/3 to S/4HANA,"Michael Missbach,    Thorsten Staerk,    Cameron Gardiner,    Joshua McCloud…",2016,https://link.springer.com/chapter/10.1007/978-3-662-47418-1_2,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,15,No cite count available,https://doi.org/10.1007/978-3-662-47418-1_2,n
The Future,Bernardo Nicoletti,2014,https://link.springer.com/chapter/10.1057/9781137386564_9,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,30,No cite count available,https://doi.org/10.1057/9781137386564_9,n
In-Database Processing and In-Memory Analytics,"Pethuru Raj,    Anupama Raman,    Dhivya Nagaraj…",2015,https://link.springer.com/chapter/10.1007/978-3-319-20744-5_8,https://link.springer.com/content/pdf/10.1007%2F978-3-319-20744-5_8.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1007/978-3-319-20744-5_8,n
Marketing,"Linda M. Orr,    Dave J. Orr",2014,https://link.springer.com/chapter/10.1007/978-1-4302-6089-9_3,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,17,No cite count available,https://doi.org/10.1007/978-1-4302-6089-9_3,n
Collaborative joins in a pervasive computing environment,"Filip Perich,    Anupam Joshi,    Yelena Yesha,    Tim Finin",2005,https://link.springer.com/article/10.1007/s00778-004-0127-3,https://link.springer.com/content/pdf/10.1007%2Fs00778-004-0127-3.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,14,5,https://doi.org/10.1007/s00778-004-0127-3,n
A Scalable Testing Framework for Location-Based Services,"Jiang Yu,    Andrew Tappenden,    James Miller…",2009,https://link.springer.com/article/10.1007/s11390-009-9232-5,https://link.springer.com/content/pdf/10.1007%2Fs11390-009-9232-5.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,14,No cite count available,https://doi.org/10.1007/s11390-009-9232-5,n
"Overview of BISE Articles Published in 2009, 2010, and 2011",No author available,2011,https://link.springer.com/article/10.1007/s12599-011-0191-3,https://link.springer.com/content/pdf/10.1007%2Fs12599-011-0191-3.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,17,No cite count available,https://doi.org/10.1007/s12599-011-0191-3,n
Using Smart Cards for Fair Exchange,"Holger Vogt,    Henning Pagnia,    Felix C. Gärtner",2001,https://link.springer.com/chapter/10.1007/3-540-45598-1_11,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,4,https://doi.org/10.1007/3-540-45598-1_11,n
Data Management in Large-Scale P2P Systems,"Patrick Valduriez,    Esther Pacitti",2005,https://link.springer.com/chapter/10.1007/11403937_9,https://link.springer.com/content/pdf/10.1007%2F11403937_9.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,14,4,https://doi.org/10.1007/11403937_9,n
Discussion and Conclusions,B. T. Fijalkowski,2011,https://link.springer.com/chapter/10.1007/978-94-007-1183-9_17,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,32,No cite count available,https://doi.org/10.1007/978-94-007-1183-9_17,n
The Database,Marc Rochkind,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6008-0_4,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,18,No cite count available,https://doi.org/10.1007/978-1-4302-6008-0_4,n
User-Centric Mobility Management Architecture for Vehicular Networks,"Rodolfo I. Meneguette,    Luiz F. Bittencourt…",2013,https://link.springer.com/chapter/10.1007/978-3-642-37935-2_4,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,15,2,https://doi.org/10.1007/978-3-642-37935-2_4,n
Japan’s Economic Growth: Past and Present,"Takanobu Nakajima,    Masao Nakamura…",2001,https://link.springer.com/chapter/10.1057/9780230512283_2,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,1,https://doi.org/10.1057/9780230512283_2,n
A Declarative Approach to Agent-Centered Context-Aware Computing in Ad Hoc Wireless Environments,"Roman Gruia-Catalin,    Christine Julien…",2003,https://link.springer.com/chapter/10.1007/3-540-35828-5_6,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,1,https://doi.org/10.1007/3-540-35828-5_6,n
Collected Papers,Mika Turkia,2009,https://link.springer.com/chapter/10.1007/978-3-211-09451-8_11,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-3-211-09451-8_11,n
Future Communication Networks using Software Agents,"Alex L. G. Hayzelden,    John Bigham…",1999,https://link.springer.com/chapter/10.1007/978-3-642-58418-3_1,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,15,1,https://doi.org/10.1007/978-3-642-58418-3_1,n
"High-Performance Integrated Systems, Databases, and Warehouses for Big and Fast Data Analytics","Pethuru Raj,    Anupama Raman,    Dhivya Nagaraj…",2015,https://link.springer.com/chapter/10.1007/978-3-319-20744-5_9,https://link.springer.com/content/pdf/10.1007%2F978-3-319-20744-5_9.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-3-319-20744-5_9,n
Image Segmentation Using Computational Intelligence Techniques: Review,"Siddharth Singh Chouhan,    Ajay Kaul…",2018,https://link.springer.com/article/10.1007/s11831-018-9257-4,https://link.springer.com/content/pdf/10.1007%2Fs11831-018-9257-4.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/s11831-018-9257-4,n
"An Efficient, Secure and User Privacy-Preserving Search Protocol for Peer-to-Peer Networks",Jaydip Sen,2013,https://link.springer.com/chapter/10.1007/978-3-642-34952-2_12,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,2,https://doi.org/10.1007/978-3-642-34952-2_12,n
China’s Evolving Informatization Strategy,"Nagy K. Hanna,    Christine Zhen-Wei Qiang",2011,https://link.springer.com/chapter/10.1007/978-1-4614-0353-1_3,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,16,No cite count available,https://doi.org/10.1007/978-1-4614-0353-1_3,n
Mobile hosts participating in peer-to-peer data networks: challenges and solutions,"Zhenyun Zhuang,    Sandeep Kakumanu,    Yeonsik Jeong,    Raghupathy Sivakumar…",2010,https://link.springer.com/article/10.1007/s11276-010-0260-4,https://link.springer.com/content/pdf/10.1007%2Fs11276-010-0260-4.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,2,https://doi.org/10.1007/s11276-010-0260-4,n
"Mobile, Social, and Cloud Technologies",John Ciliberti,2013,https://link.springer.com/chapter/10.1007/978-1-4302-4774-6_12,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-1-4302-4774-6_12,n
Prohibition of Abusive Practices,Walter Frenz,2016,https://link.springer.com/chapter/10.1007/978-3-662-48593-4_7,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1007/978-3-662-48593-4_7,n
Performance Analysis of Object Store Systems in a Fog and Edge Computing Infrastructure,"Bastien Confais,    Adrien Lebre…",2017,https://link.springer.com/chapter/10.1007/978-3-662-55696-2_2,https://link.springer.com/content/pdf/10.1007%2F978-3-662-55696-2_2.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,13,2,https://doi.org/10.1007/978-3-662-55696-2_2,n
The Customer-Centric Perspective and How to Get It,Anna Omarini,2015,https://link.springer.com/chapter/10.1057/9781137392558_3,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1057/9781137392558_3,n
Methodological notes,John Bundey,2006,https://link.springer.com/chapter/10.1007/978-1-349-99584-4_13,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,41,No cite count available,https://doi.org/10.1007/978-1-349-99584-4_13,n
QoS for Multimedia Services in Wireless Networks,"Hua Zhu,    Imrich Chlamtac",2005,https://link.springer.com/chapter/10.1007/0-387-23808-5_1,https://link.springer.com/content/pdf/10.1007%2F0-387-23808-5_1.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,12,1,https://doi.org/10.1007/0-387-23808-5_1,n
Components,"Josep Prat,    Pere E. Balaguer,    Joan M. Gené,    Oscar Díaz…",2002,https://link.springer.com/chapter/10.1007/978-1-4757-5219-9_5,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-1-4757-5219-9_5,n
The Elements of Software Pricing,No author available,2009,https://link.springer.com/chapter/10.1007/978-3-540-76987-3_5,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,22,No cite count available,https://doi.org/10.1007/978-3-540-76987-3_5,n
Streaming Analytics,Thomas W. Dinsmore,2016,https://link.springer.com/chapter/10.1007/978-1-4842-1311-7_6,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,13,1,https://doi.org/10.1007/978-1-4842-1311-7_6,n
e-Business Challenges and Directions: Important Themes from the First ICE-B Workshop,"David Marca,    Rebecca Bulander,    Cornelia Kruslin…",2012,https://link.springer.com/chapter/10.1007/978-3-642-25206-8_1,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-3-642-25206-8_1,n
A Process for Generating Concrete Architectures,"Mathieu Boussard,    Stefan Meissner,    Andreas Nettsträter…",2013,https://link.springer.com/chapter/10.1007/978-3-642-40403-0_6,https://link.springer.com/content/pdf/10.1007%2F978-3-642-40403-0_6.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,1,https://doi.org/10.1007/978-3-642-40403-0_6,n
Mobile CSP,"Jim Woodcock,    Andy Wellings,    Ana Cavalcanti",2016,https://link.springer.com/chapter/10.1007/978-3-319-29473-5_3,https://link.springer.com/content/pdf/10.1007%2F978-3-319-29473-5_3.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1007/978-3-319-29473-5_3,n
Event-Based Service Coordination,"Gian-Luigi Ferrari,    Roberto Guanciale,    Daniele Strollo…",2008,https://link.springer.com/chapter/10.1007/978-3-540-68679-8_20,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,14,31,https://doi.org/10.1007/978-3-540-68679-8_20,n
Smart cities of the future,"M. Batty,    K. W. Axhausen,    F. Giannotti…",2012,https://link.springer.com/article/10.1140/epjst/e2012-01703-3,https://link.springer.com/content/pdf/10.1140%2Fepjst%2Fe2012-01703-3.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,13,343,https://doi.org/10.1140/epjst/e2012-01703-3,n
Personalised Communications,"David Lesaint,    G. Papamargaritis",2008,https://link.springer.com/chapter/10.1007/978-3-540-75504-3_13,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-3-540-75504-3_13,n
Observation and Execution,"Christoph Borst,    Franziska Zacharias,    Florian Schmidt…",2012,https://link.springer.com/chapter/10.1007/978-3-642-29041-1_2,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-3-642-29041-1_2,n
Recruitment Framework for Participatory Sensing Data Collections,"Sasank Reddy,    Deborah Estrin,    Mani Srivastava",2010,https://link.springer.com/chapter/10.1007/978-3-642-12654-3_9,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,124,https://doi.org/10.1007/978-3-642-12654-3_9,n
Operational Brand Management,"Christoph Burmann,    Nicola-Maria Riley,    Tilo Halaszovich…",2017,https://link.springer.com/chapter/10.1007/978-3-658-13561-4_4,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,15,No cite count available,https://doi.org/10.1007/978-3-658-13561-4_4,n
Editorial for Special Issue on Pervasive Computing,No author available,2002,https://link.springer.com/article/10.1023/A%3A1017495926517,https://link.springer.com/content/pdf/10.1023%2FA%3A1017495926517.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1023/A:1017495926517,n
Security and Trust,"Gabriele Costa,    Valérie Issarny…",2011,https://link.springer.com/chapter/10.1007/978-3-642-21455-4_12,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,14,2,https://doi.org/10.1007/978-3-642-21455-4_12,n
Profile Driven Data Management for Pervasive Environments,"Filip Perich,    Sasikanth Avancha…",2002,https://link.springer.com/chapter/10.1007/3-540-46146-9_36,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,13,48,https://doi.org/10.1007/3-540-46146-9_36,n
Subject Bibliography,I. Aleksander,1986,https://link.springer.com/chapter/10.1007/978-1-4615-9861-9_1,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,28,No cite count available,https://doi.org/10.1007/978-1-4615-9861-9_1,n
Enterprise Organization and Operation,"Francesco Costanzo,    Yuichi Kanda Prof.…",2009,https://link.springer.com/referenceworkentry/10.1007/978-3-540-30738-9_15,https://link.springer.com/content/pdf/10.1007%2F978-3-540-30738-9_15.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,12,4,https://doi.org/10.1007/978-3-540-30738-9_15,n
"39th ESCP European symposium on clinical pharmacy & 13th SFPC congress: clinical pharmacy at the front line of innovations. 21–23 October 2010, Lyon, France",No author available,2011,https://link.springer.com/article/10.1007/s11096-011-9481-6,https://link.springer.com/content/pdf/10.1007%2Fs11096-011-9481-6.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1007/s11096-011-9481-6,n
A methodology for deployment of IoT application in fog,Salvatore Venticinque…,2018,https://link.springer.com/article/10.1007/s12652-018-0785-4,https://link.springer.com/content/pdf/10.1007%2Fs12652-018-0785-4.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,15,3,https://doi.org/10.1007/s12652-018-0785-4,n
Basic Concepts,No author available,2006,https://link.springer.com/chapter/10.1007/978-1-4020-5066-4_2,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,23,No cite count available,https://doi.org/10.1007/978-1-4020-5066-4_2,n
Information Sharing with Handheld Appliances,Jörg Roth,2001,https://link.springer.com/chapter/10.1007/3-540-45348-2_23,https://link.springer.com/content/pdf/10.1007%2F3-540-45348-2_23.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,12,No cite count available,https://doi.org/10.1007/3-540-45348-2_23,n
Ambient-Oriented Programming in AmbientTalk,"Jessie Dedecker,    Tom Van Cutsem…",2006,https://link.springer.com/chapter/10.1007/11785477_16,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,26,https://doi.org/10.1007/11785477_16,n
Access Services,"Ronald Maier,    Thomas Hädrich,    René Peinl",2009,https://link.springer.com/chapter/10.1007/978-3-540-89768-2_5,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,27,No cite count available,https://doi.org/10.1007/978-3-540-89768-2_5,n
A context management architecture for m-commerce applications,"Benou Poulcheria,    Vassilakis Costas",2012,https://link.springer.com/article/10.2478/s13537-012-0010-z,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,1,https://doi.org/10.2478/s13537-012-0010-z,n
Secure Communication in Adverse Mobile Ad Hoc Networks,"Panagiotis Papadimitratos,    Zygmunt J. Haas",2004,https://link.springer.com/chapter/10.1007/978-1-4613-0223-0_12,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,12,5,https://doi.org/10.1007/978-1-4613-0223-0_12,n
The New Business Suite S/4HANA,"Hasso Plattner,    Bernd Leukert",2016,https://link.springer.com/chapter/10.1007/978-3-319-16673-5_4,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-3-319-16673-5_4,n
Analysis and Design,No author available,2008,https://link.springer.com/chapter/10.1007/978-3-540-79261-1_5,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1007/978-3-540-79261-1_5,n
Innovation Practices,Vincenzo Morabito,2014,https://link.springer.com/chapter/10.1007/978-3-319-04307-4_10,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-3-319-04307-4_10,n
Extensible Multi-Robot System,Wojciech Turek,2008,https://link.springer.com/chapter/10.1007/978-3-540-69389-5_65,https://link.springer.com/content/pdf/10.1007%2F978-3-540-69389-5_65.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,3,https://doi.org/10.1007/978-3-540-69389-5_65,n
Political Economy,Immanuel Ness…,2016,https://link.springer.com/chapter/10.1057/9780230392786_6,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,14,No cite count available,https://doi.org/10.1057/9780230392786_6,n
The New Economy (NE),Marco Tulio Zanini,2007,https://link.springer.com/chapter/10.1007/978-3-8350-5410-3_3,https://link.springer.com/content/pdf/10.1007%2F978-3-8350-5410-3_3.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,11,No cite count available,https://doi.org/10.1007/978-3-8350-5410-3_3,n
In-Memory Data and Process Management,"Hasso Plattner,    Jens Krüger",2015,https://link.springer.com/chapter/10.1007/978-3-642-45100-3_19,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,13,No cite count available,https://doi.org/10.1007/978-3-642-45100-3_19,n
"Abstracts Accepted for American Conference 
      on Pharmacometrics 2014 (ACoP5)",No author available,2014,https://link.springer.com/article/10.1007/s10928-014-9379-8,https://link.springer.com/content/pdf/10.1007%2Fs10928-014-9379-8.pdf,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,25,3,https://doi.org/10.1007/s10928-014-9379-8,n
Marketing as a Social System,No author available,2006,https://link.springer.com/chapter/10.1007/978-3-8350-9131-3_5,No PDF available,Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)_SpringerLink.csv,SpringerLink,10,No cite count available,https://doi.org/10.1007/978-3-8350-9131-3_5,n
